flight_id,date,origin_city,destination_city,duration_hours,distance_miles,popularity,day
15619,2030-09-06,London,Dubai,7.1,3400,6,friday
15620,2030-09-06,Sydney,Tokyo,10.1,4909,1,friday
15621,2030-09-06,Nairobi,Paris,8.2,4105,4,friday
15622,2030-09-06,New York,Dubai,13,6857,4,friday
15623,2030-09-07,Singapore,Los Angeles,15.3,8935,9,saturday
15624,2030-09-07,Nairobi,London,8.6,4252,8,saturday
15625,2030-09-07,Dubai,Sydney,14.3,7561,3,saturday
15626,2030-09-07,London,Dubai,7.5,3459,3,saturday
15627,2030-09-07,Singapore,Dubai,7.7,3653,4,saturday
15628,2030-09-07,Paris,Los Angeles,10.6,5784,2,saturday
15629,2030-09-07,Sydney,Los Angeles,15.5,7574,8,saturday
15630,2030-09-07,New York,London,7.5,3536,2,saturday
15631,2030-09-07,Los Angeles,London,11.5,5463,1,saturday
15632,2030-09-08,Nairobi,London,8.6,4334,1,sunday
15633,2030-09-08,Paris,New York,7.7,3766,7,sunday
15634,2030-09-08,Sydney,Tokyo,10.3,4978,8,sunday
15635,2030-09-08,London,Sydney,23.4,10661,1,sunday
15636,2030-09-08,London,Nairobi,8.8,4238,4,sunday
15637,2030-09-08,Paris,Dubai,6.9,3369,1,sunday
15638,2030-09-08,Paris,Tokyo,13.7,6042,1,sunday
15639,2030-09-08,Los Angeles,Singapore,15.2,8894,6,sunday
15640,2030-09-08,Singapore,Paris,14.4,7001,8,sunday
15641,2030-09-08,Tokyo,Los Angeles,11.9,5659,9,sunday
15642,2030-09-09,Singapore,Los Angeles,15.2,8825,6,monday
15643,2030-09-09,Dubai,Paris,6.7,3299,8,monday
15644,2030-09-09,Los Angeles,Sydney,15.6,7588,6,monday
15645,2030-09-09,Singapore,Tokyo,6.8,3337,8,monday
15646,2030-09-09,Sydney,Tokyo,10,4960,3,monday
15647,2030-09-09,Los Angeles,Dubai,15.9,8388,6,monday
15648,2030-09-09,Los Angeles,New York,6.3,2455,7,monday
15649,2030-09-09,Dubai,Nairobi,5.1,2296,2,monday
15650,2030-09-09,London,Nairobi,8.8,4250,9,monday
15651,2030-09-10,Dubai,Paris,6.7,3364,6,tuesday
15652,2030-09-10,London,Dubai,7,3495,1,tuesday
15653,2030-09-10,Tokyo,Sydney,9.9,4879,5,tuesday
15654,2030-09-10,Sydney,Dubai,14.3,7525,8,tuesday
15655,2030-09-10,Dubai,London,7.2,3587,6,tuesday
15656,2030-09-10,New York,Paris,7.5,3829,2,tuesday
15657,2030-09-10,Tokyo,Los Angeles,12,5519,8,tuesday
15658,2030-09-11,Nairobi,London,8.8,4272,5,wednesday
15659,2030-09-11,Los Angeles,Lima,8.7,4218,6,wednesday
15660,2030-09-11,Sydney,Dubai,14.5,7649,2,wednesday
15661,2030-09-11,Los Angeles,Singapore,15.2,9009,9,wednesday
15662,2030-09-11,New York,Lima,8.1,3729,6,wednesday
15663,2030-09-11,Nairobi,Dubai,5.3,2276,4,wednesday
15664,2030-09-11,Los Angeles,Dubai,16,8423,7,wednesday
15665,2030-09-11,Singapore,Los Angeles,15.4,8811,3,wednesday
15666,2030-09-12,Dubai,Tokyo,12.5,5016,2,thursday
15667,2030-09-12,Los Angeles,Tokyo,11.9,5609,4,thursday
15668,2030-09-12,Tokyo,Dubai,12.5,4974,6,thursday
15669,2030-09-12,Tokyo,Dubai,12.2,4928,5,thursday
15670,2030-09-12,Los Angeles,Tokyo,12.1,5539,6,thursday
15671,2030-09-12,Paris,Singapore,14,7007,3,thursday
15672,2030-09-12,New York,Paris,7.6,3672,7,thursday
15673,2030-09-12,Tokyo,London,11.6,6137,1,thursday
15674,2030-09-12,Sydney,Paris,22.4,10553,2,thursday
15675,2030-09-12,Singapore,Paris,14,7124,10,thursday
15676,2030-09-13,Nairobi,Dubai,5.3,2321,9,friday
15677,2030-09-13,Los Angeles,Singapore,15.3,8832,10,friday
15678,2030-09-13,New York,Paris,7.4,3629,5,friday
15679,2030-09-13,Dubai,New York,12.9,6912,4,friday
15680,2030-09-13,New York,Paris,7.8,3655,6,friday
15681,2030-09-13,Sydney,New York,23.2,9997,6,friday
15682,2030-09-13,New York,Sydney,23.2,9950,7,friday
15683,2030-09-13,Dubai,Los Angeles,15.9,8328,4,friday
15684,2030-09-13,Dubai,Sydney,14.6,7672,8,friday
15685,2030-09-14,Nairobi,New York,13.8,7427,9,saturday
15686,2030-09-14,London,Dubai,7.2,3499,8,saturday
15687,2030-09-14,Los Angeles,Tokyo,11.9,5549,3,saturday
15688,2030-09-14,Dubai,Paris,6.8,3362,8,saturday
15689,2030-09-14,Los Angeles,Dubai,16,8406,9,saturday
15690,2030-09-14,Dubai,Tokyo,12.5,4928,1,saturday
15691,2030-09-14,Nairobi,Paris,8.1,4171,3,saturday
15692,2030-09-14,New York,Paris,7.4,3679,5,saturday
15693,2030-09-14,Dubai,Singapore,7.5,3743,7,saturday
15694,2030-09-14,Nairobi,London,9,4238,7,saturday
15695,2030-09-15,Sydney,Los Angeles,15.5,7564,6,sunday
15696,2030-09-15,Sydney,Paris,22.2,10593,10,sunday
15697,2030-09-15,Los Angeles,London,11.6,5562,2,sunday
15698,2030-09-15,Dubai,Singapore,7.7,3659,9,sunday
15699,2030-09-15,Paris,Singapore,14.4,7052,10,sunday
15700,2030-09-15,London,Tokyo,11.7,5991,6,sunday
15701,2030-09-16,Los Angeles,Paris,10.8,5673,9,monday
15702,2030-09-16,Dubai,Paris,6.7,3289,6,monday
15703,2030-09-16,London,Sydney,23.5,10590,2,monday
15704,2030-09-16,New York,Nairobi,13.8,7419,9,monday
15705,2030-09-16,Sydney,Paris,22.5,10670,9,monday
15706,2030-09-16,London,Los Angeles,11.7,5576,6,monday
15707,2030-09-16,Sydney,Los Angeles,15.7,7606,1,monday
15708,2030-09-16,Tokyo,Sydney,10.1,4893,3,monday
15709,2030-09-17,Tokyo,Sydney,9.9,4910,5,tuesday
15710,2030-09-17,Sydney,Dubai,14.4,7699,7,tuesday
15711,2030-09-17,London,Dubai,7.1,3501,4,tuesday
15712,2030-09-17,Nairobi,New York,13.6,7396,2,tuesday
15713,2030-09-17,Paris,Tokyo,13.7,6088,10,tuesday
15714,2030-09-17,Tokyo,Paris,13.9,6067,2,tuesday
15715,2030-09-17,London,Dubai,7.1,3518,5,tuesday
15716,2030-09-17,Los Angeles,Tokyo,12,5522,2,tuesday
15717,2030-09-18,Paris,Singapore,14.1,7014,8,wednesday
15718,2030-09-18,Paris,Singapore,14.3,6972,8,wednesday
15719,2030-09-18,Paris,Dubai,6.9,3385,2,wednesday
15720,2030-09-18,Singapore,Los Angeles,15.2,8803,8,wednesday
15721,2030-09-18,Tokyo,Sydney,10.2,4885,5,wednesday
15722,2030-09-19,Tokyo,New York,14.4,6754,8,thursday
15723,2030-09-19,Los Angeles,Tokyo,12,5484,8,thursday
15724,2030-09-19,New York,Tokyo,14.6,6782,3,thursday
15725,2030-09-19,London,Paris,1.4,318,10,thursday
15726,2030-09-19,Tokyo,Los Angeles,12,5488,7,thursday
15727,2030-09-20,Singapore,London,15.2,6745,3,friday
15728,2030-09-20,Tokyo,New York,14.6,6795,7,friday
15729,2030-09-20,Dubai,London,7.3,3426,10,friday
15730,2030-09-20,Dubai,Singapore,7.7,3734,1,friday
15731,2030-09-20,Los Angeles,Paris,10.6,5694,8,friday
15732,2030-09-20,Singapore,Tokyo,6.8,3433,2,friday
15733,2030-09-20,Singapore,Los Angeles,15.3,8858,8,friday
15734,2030-09-20,Dubai,Singapore,7.6,3669,5,friday
15735,2030-09-20,New York,London,7.2,3577,5,friday
15736,2030-09-21,Dubai,Los Angeles,16.1,8325,8,saturday
15737,2030-09-21,London,New York,7.6,3531,5,saturday
15738,2030-09-21,New York,Nairobi,13.7,7475,4,saturday
15739,2030-09-21,London,Sydney,23.3,10579,3,saturday
15740,2030-09-21,Dubai,Sydney,14.5,7617,3,saturday
15741,2030-09-21,Tokyo,New York,14.7,6785,1,saturday
15742,2030-09-21,New York,London,7.5,3490,3,saturday
15743,2030-09-21,Sydney,London,23.3,10625,6,saturday
15744,2030-09-21,Singapore,Los Angeles,15.2,8862,3,saturday
15745,2030-09-22,London,Los Angeles,11.6,5620,6,sunday
15746,2030-09-22,Sydney,New York,23.4,10001,3,sunday
15747,2030-09-22,Lima,Los Angeles,8.7,4343,7,sunday
15748,2030-09-22,Los Angeles,Lima,9,4259,5,sunday
15749,2030-09-22,Dubai,Los Angeles,15.9,8341,8,sunday
15750,2030-09-22,London,Paris,1.5,346,1,sunday
15751,2030-09-22,Sydney,Tokyo,10,4938,2,sunday
15752,2030-09-22,Los Angeles,Singapore,15.2,8954,10,sunday
15753,2030-09-22,Los Angeles,Sydney,15.8,7585,4,sunday
15754,2030-09-23,Tokyo,Dubai,12.4,4941,4,monday
15755,2030-09-23,Paris,Sydney,22.4,10626,6,monday
15756,2030-09-23,Singapore,Tokyo,7,3371,3,monday
15757,2030-09-23,Los Angeles,Tokyo,12.2,5508,5,monday
15758,2030-09-23,New York,Lima,8.3,3803,4,monday
15759,2030-09-23,New York,Tokyo,14.3,6770,3,monday
15760,2030-09-23,Paris,Tokyo,13.8,6079,4,monday
15761,2030-09-24,Paris,Tokyo,13.7,6113,5,tuesday
15762,2030-09-24,Los Angeles,Sydney,15.9,7628,1,tuesday
15763,2030-09-24,Tokyo,Singapore,7.1,3343,5,tuesday
15764,2030-09-24,New York,Dubai,13.1,6929,1,tuesday
15765,2030-09-24,Paris,Los Angeles,10.7,5705,2,tuesday
15766,2030-09-24,Tokyo,Los Angeles,12.1,5554,4,tuesday
15767,2030-09-25,Dubai,Los Angeles,16.1,8372,7,wednesday
15768,2030-09-25,Tokyo,Singapore,7,3335,8,wednesday
15769,2030-09-25,Sydney,New York,23.2,10104,7,wednesday
15770,2030-09-25,New York,Tokyo,14.5,6862,2,wednesday
15771,2030-09-25,Sydney,London,23.6,10597,1,wednesday
15772,2030-09-25,New York,Sydney,23.2,9950,6,wednesday
15773,2030-09-26,Tokyo,London,11.7,6046,6,thursday
15774,2030-09-26,Paris,Singapore,14.2,7014,9,thursday
15775,2030-09-26,London,New York,7.2,3583,10,thursday
15776,2030-09-26,Los Angeles,Singapore,15.3,8884,10,thursday
15777,2030-09-26,Dubai,Paris,6.7,3332,4,thursday
15778,2030-09-26,Paris,Tokyo,14.1,6054,2,thursday
15779,2030-09-26,Dubai,Los Angeles,16.1,8367,7,thursday
15780,2030-09-26,Dubai,Sydney,14.5,7554,8,thursday
15781,2030-09-26,Tokyo,Dubai,12.2,4974,10,thursday
15782,2030-09-27,Tokyo,Sydney,10,4878,3,friday
15783,2030-09-27,Sydney,New York,23.4,9949,4,friday
15784,2030-09-27,Los Angeles,London,11.4,5516,1,friday
15785,2030-09-27,Nairobi,London,8.6,4297,7,friday
15786,2030-09-27,London,Paris,1.4,302,8,friday
15787,2030-09-27,Los Angeles,Dubai,16.3,8326,5,friday
15788,2030-09-28,London,Nairobi,8.8,4273,2,saturday
15789,2030-09-28,London,Tokyo,11.6,6064,10,saturday
15790,2030-09-28,Paris,Dubai,6.7,3289,10,saturday
15791,2030-09-28,London,Paris,1.5,343,2,saturday
15792,2030-09-28,Sydney,New York,23.1,9963,7,saturday
15793,2030-09-28,Sydney,New York,23.4,10048,6,saturday
15794,2030-09-29,Sydney,Paris,22.2,10561,6,sunday
15795,2030-09-29,New York,Lima,8.3,3667,2,sunday
15796,2030-09-29,Dubai,Singapore,7.5,3649,5,sunday
15797,2030-09-29,Paris,New York,7.4,3689,3,sunday
15798,2030-09-29,Los Angeles,Lima,8.8,4280,8,sunday
15799,2030-09-29,New York,Los Angeles,6.2,2566,9,sunday
15800,2030-09-30,Dubai,Los Angeles,16,8392,1,monday
15801,2030-09-30,Dubai,Paris,6.8,3301,5,monday
15802,2030-09-30,Nairobi,Dubai,5.3,2298,9,monday
15803,2030-09-30,Los Angeles,Tokyo,11.9,5686,3,monday
15804,2030-09-30,Paris,Los Angeles,10.5,5668,9,monday
15805,2030-09-30,New York,Dubai,13.2,6847,5,monday
15806,2030-09-30,London,New York,7.3,3564,3,monday
15807,2030-09-30,Nairobi,Dubai,5.3,2262,5,monday
15808,2030-10-01,Los Angeles,Dubai,15.9,8359,7,tuesday
15809,2030-10-01,Paris,London,1.4,372,1,tuesday
15810,2030-10-01,Tokyo,Los Angeles,11.9,5532,5,tuesday
15811,2030-10-01,Lima,Los Angeles,8.7,4253,3,tuesday
15812,2030-10-01,New York,Dubai,13.3,7144,9,tuesday
15813,2030-10-01,Dubai,Paris,6.7,3355,3,tuesday
15814,2030-10-01,Paris,Los Angeles,10.5,5717,8,tuesday
15815,2030-10-01,Los Angeles,London,11.6,5526,7,tuesday
15816,2030-10-01,New York,London,7.3,3581,2,tuesday
15817,2030-10-01,Dubai,Los Angeles,15.9,8392,2,tuesday
15818,2030-10-02,Singapore,Paris,14.3,7011,5,wednesday
15819,2030-10-02,New York,Sydney,23.1,10002,7,wednesday
15820,2030-10-02,Dubai,Los Angeles,16,8330,9,wednesday
15821,2030-10-02,London,Tokyo,11.6,6195,9,wednesday
15822,2030-10-02,Dubai,London,7.4,3452,1,wednesday
15823,2030-10-02,Los Angeles,New York,6.1,2507,6,wednesday
15824,2030-10-02,Tokyo,Los Angeles,12.2,5481,7,wednesday
15825,2030-10-03,London,Tokyo,11.6,6021,7,thursday
15826,2030-10-03,Paris,New York,7.8,3764,3,thursday
15827,2030-10-03,New York,London,7.6,3561,6,thursday
15828,2030-10-03,Nairobi,New York,13.9,7411,5,thursday
15829,2030-10-03,Singapore,Dubai,7.5,3714,6,thursday
15830,2030-10-03,Singapore,London,15.7,6783,2,thursday
15831,2030-10-03,Nairobi,London,8.7,4298,1,thursday
15832,2030-10-03,Singapore,London,15.2,6756,8,thursday
15833,2030-10-03,Dubai,Los Angeles,16,8341,6,thursday
15834,2030-10-04,Paris,London,1.4,352,7,friday
15835,2030-10-04,Los Angeles,Singapore,15.4,8886,4,friday
15836,2030-10-04,Nairobi,Paris,8.2,4234,7,friday
15837,2030-10-04,Los Angeles,Tokyo,12.1,5514,1,friday
15838,2030-10-04,Sydney,London,23.6,10655,2,friday
15839,2030-10-04,Nairobi,London,8.9,4275,7,friday
15840,2030-10-04,New York,Dubai,13,6929,1,friday
15841,2030-10-04,Tokyo,Dubai,12.2,5101,7,friday
15842,2030-10-04,New York,Lima,8.4,3701,10,friday
15843,2030-10-05,New York,Tokyo,14.5,6755,4,saturday
15844,2030-10-05,Sydney,Los Angeles,15.5,7530,1,saturday
15845,2030-10-05,Dubai,London,7.1,3500,5,saturday
15846,2030-10-05,Dubai,Singapore,7.8,3735,3,saturday
15847,2030-10-05,Tokyo,Sydney,10.1,4982,8,saturday
15848,2030-10-05,Lima,Los Angeles,8.7,4185,7,saturday
15849,2030-10-05,Dubai,London,7,3640,5,saturday
15850,2030-10-05,New York,Paris,7.5,3647,10,saturday
15851,2030-10-06,Paris,Los Angeles,10.7,5754,2,sunday
15852,2030-10-06,Dubai,London,7.1,3475,6,sunday
15853,2030-10-06,Lima,Los Angeles,8.9,4249,9,sunday
15854,2030-10-06,New York,Lima,8.4,3974,8,sunday
15855,2030-10-06,Dubai,Singapore,7.8,3762,9,sunday
15856,2030-10-06,New York,Nairobi,13.8,7403,9,sunday
15857,2030-10-06,Singapore,Dubai,7.8,3757,6,sunday
15858,2030-10-06,New York,London,7.2,3539,5,sunday
15859,2030-10-06,Dubai,Nairobi,5.4,2359,2,sunday
15860,2030-10-06,Nairobi,London,8.9,4248,8,sunday
15861,2030-10-07,Tokyo,Paris,13.9,6124,9,monday
15862,2030-10-07,Paris,Singapore,14.3,6959,2,monday
15863,2030-10-07,New York,Sydney,23.3,10004,9,monday
15864,2030-10-07,Tokyo,Sydney,10.1,4946,9,monday
15865,2030-10-07,Dubai,Tokyo,12.4,4954,9,monday
15866,2030-10-07,Dubai,Singapore,7.6,3649,3,monday
15867,2030-10-07,Sydney,London,23.4,10674,4,monday
15868,2030-10-08,New York,Dubai,13.1,6880,6,tuesday
15869,2030-10-08,Los Angeles,London,11.4,5469,8,tuesday
15870,2030-10-08,Paris,Los Angeles,10.6,5951,2,tuesday
15871,2030-10-08,Los Angeles,Sydney,15.5,7593,9,tuesday
15872,2030-10-08,Nairobi,Dubai,5.1,2215,4,tuesday
15873,2030-10-09,Sydney,Tokyo,9.9,4923,1,wednesday
15874,2030-10-09,Los Angeles,Paris,10.6,5677,10,wednesday
15875,2030-10-09,Singapore,Tokyo,6.8,3331,6,wednesday
15876,2030-10-09,Los Angeles,Tokyo,12.2,5573,1,wednesday
15877,2030-10-09,Sydney,Los Angeles,15.7,7565,2,wednesday
15878,2030-10-09,Los Angeles,Dubai,16,8347,9,wednesday
15879,2030-10-09,Dubai,New York,13.1,6908,9,wednesday
15880,2030-10-09,Singapore,Dubai,7.6,3654,4,wednesday
15881,2030-10-09,Dubai,New York,12.9,7010,10,wednesday
15882,2030-10-10,Paris,Dubai,6.8,3283,8,thursday
15883,2030-10-10,Los Angeles,New York,6.2,2478,4,thursday
15884,2030-10-10,London,Dubai,7.1,3492,7,thursday
15885,2030-10-10,Dubai,Singapore,7.6,3665,1,thursday
15886,2030-10-10,Los Angeles,Sydney,15.7,7593,1,thursday
15887,2030-10-10,Los Angeles,Dubai,16.2,8482,8,thursday
15888,2030-10-10,Nairobi,Dubai,5.3,2273,2,thursday
15889,2030-10-11,London,Dubai,7,3431,4,friday
15890,2030-10-11,London,Los Angeles,11.3,5470,5,friday
15891,2030-10-11,Sydney,Paris,22.5,10724,2,friday
15892,2030-10-11,London,Nairobi,8.7,4344,4,friday
15893,2030-10-11,Paris,Dubai,6.9,3270,10,friday
15894,2030-10-11,Los Angeles,New York,6.7,2539,7,friday
15895,2030-10-11,Los Angeles,Sydney,15.6,7540,3,friday
15896,2030-10-12,Los Angeles,Sydney,15.7,7617,10,saturday
15897,2030-10-12,New York,Los Angeles,6.4,2492,3,saturday
15898,2030-10-12,Paris,Singapore,14,6995,5,saturday
15899,2030-10-12,New York,Sydney,23.1,9964,2,saturday
15900,2030-10-12,New York,Tokyo,14.4,6789,4,saturday
15901,2030-10-12,Los Angeles,New York,6.3,2523,10,saturday
15902,2030-10-12,Dubai,Sydney,14.5,7616,10,saturday
15903,2030-10-13,New York,Dubai,12.9,6860,9,sunday
15904,2030-10-13,Lima,New York,8.3,3775,2,sunday
15905,2030-10-13,New York,Nairobi,13.8,7453,7,sunday
15906,2030-10-13,Nairobi,Dubai,5.4,2434,7,sunday
15907,2030-10-13,Lima,Los Angeles,8.7,4223,6,sunday
15908,2030-10-14,Paris,Dubai,7.2,3305,2,monday
15909,2030-10-14,New York,Lima,8.2,3668,7,monday
15910,2030-10-14,London,Sydney,23.4,10601,1,monday
15911,2030-10-14,London,Los Angeles,11.5,5516,9,monday
15912,2030-10-14,New York,London,7.6,3490,1,monday
15913,2030-10-14,Tokyo,London,11.8,6036,9,monday
15914,2030-10-14,New York,Dubai,13.1,6890,8,monday
15915,2030-10-14,New York,Sydney,23.1,10038,3,monday
15916,2030-10-15,Lima,New York,8.4,3740,6,tuesday
15917,2030-10-15,Dubai,Tokyo,12.5,4929,3,tuesday
15918,2030-10-15,New York,Sydney,23.1,10047,2,tuesday
15919,2030-10-15,New York,Los Angeles,6.2,2593,8,tuesday
15920,2030-10-15,Singapore,Tokyo,7.1,3340,1,tuesday
15921,2030-10-15,Lima,Los Angeles,8.7,4286,9,tuesday
15922,2030-10-15,Los Angeles,Paris,10.7,5774,1,tuesday
15923,2030-10-15,Paris,Tokyo,13.7,6045,4,tuesday
15924,2030-10-15,Singapore,Tokyo,6.8,3448,8,tuesday
15925,2030-10-16,Dubai,Sydney,14.4,7496,1,wednesday
15926,2030-10-16,Dubai,Paris,6.8,3306,7,wednesday
15927,2030-10-16,Dubai,Los Angeles,16,8380,7,wednesday
15928,2030-10-16,Tokyo,Sydney,9.9,4910,8,wednesday
15929,2030-10-16,Nairobi,New York,13.6,7396,9,wednesday
15930,2030-10-17,Los Angeles,Dubai,16.1,8422,3,thursday
15931,2030-10-17,Tokyo,Paris,13.7,6099,2,thursday
15932,2030-10-17,New York,Lima,8.5,3794,1,thursday
15933,2030-10-17,London,Dubai,7.1,3411,2,thursday
15934,2030-10-17,Los Angeles,London,11.6,5517,5,thursday
15935,2030-10-17,Dubai,Sydney,14.3,7510,9,thursday
15936,2030-10-17,Los Angeles,London,11.4,5479,1,thursday
15937,2030-10-17,Paris,Dubai,6.8,3398,6,thursday
15938,2030-10-18,Dubai,Sydney,14.3,7510,5,friday
15939,2030-10-18,Sydney,London,23.3,10655,2,friday
15940,2030-10-18,New York,London,7.3,3558,8,friday
15941,2030-10-18,Sydney,Tokyo,10,4915,7,friday
15942,2030-10-18,London,Sydney,23.9,10622,7,friday
15943,2030-10-18,New York,London,7.4,3463,5,friday
15944,2030-10-19,Tokyo,Sydney,9.9,5015,3,saturday
15945,2030-10-19,Sydney,London,23.5,10726,8,saturday
15946,2030-10-19,New York,Paris,7.7,3820,7,saturday
15947,2030-10-19,New York,Lima,8.3,3739,1,saturday
15948,2030-10-19,Sydney,Los Angeles,15.9,7557,10,saturday
15949,2030-10-20,New York,London,7.4,3724,2,sunday
15950,2030-10-20,Tokyo,Sydney,10.1,4935,10,sunday
15951,2030-10-20,Los Angeles,Lima,8.7,4300,7,sunday
15952,2030-10-20,Nairobi,Paris,8.3,4061,5,sunday
15953,2030-10-20,Nairobi,Dubai,5.2,2294,1,sunday
15954,2030-10-21,New York,Tokyo,14.3,6792,1,monday
15955,2030-10-21,Dubai,London,7.1,3496,6,monday
15956,2030-10-21,Dubai,London,7,3448,3,monday
15957,2030-10-21,New York,Tokyo,14.5,6746,1,monday
15958,2030-10-21,Paris,Los Angeles,10.6,5754,9,monday
15959,2030-10-21,Sydney,Paris,22.4,10611,4,monday
15960,2030-10-21,London,Nairobi,8.7,4296,8,monday
15961,2030-10-21,Dubai,Nairobi,5.1,2230,5,monday
15962,2030-10-21,Los Angeles,New York,6.1,2454,10,monday
15963,2030-10-21,London,Paris,1.7,316,5,monday
15964,2030-10-22,Singapore,London,15.3,6896,6,tuesday
15965,2030-10-22,Sydney,Tokyo,9.9,4894,1,tuesday
15966,2030-10-22,Los Angeles,Lima,8.6,4229,8,tuesday
15967,2030-10-22,New York,Tokyo,14.5,6858,8,tuesday
15968,2030-10-22,Tokyo,New York,14.4,6822,8,tuesday
15969,2030-10-22,Los Angeles,Paris,10.5,5657,1,tuesday
15970,2030-10-22,Singapore,Tokyo,7,3355,8,tuesday
15971,2030-10-22,Singapore,London,15.2,6822,2,tuesday
15972,2030-10-22,Paris,Sydney,22.4,10685,1,tuesday
15973,2030-10-22,Tokyo,Los Angeles,12,5518,10,tuesday
15974,2030-10-23,Dubai,London,7.1,3530,10,wednesday
15975,2030-10-23,London,Los Angeles,11.4,5573,8,wednesday
15976,2030-10-23,Paris,Nairobi,8.3,4092,4,wednesday
15977,2030-10-23,London,New York,7.2,3545,2,wednesday
15978,2030-10-23,Dubai,Los Angeles,16,8422,1,wednesday
15979,2030-10-23,Dubai,Nairobi,5.2,2286,8,wednesday
15980,2030-10-23,Nairobi,Paris,8.2,4062,6,wednesday
15981,2030-10-23,Tokyo,Singapore,6.9,3401,4,wednesday
15982,2030-10-23,Nairobi,Dubai,5.5,2357,8,wednesday
15983,2030-10-24,Singapore,London,15.3,6911,6,thursday
15984,2030-10-24,New York,Lima,8.4,3750,4,thursday
15985,2030-10-24,Los Angeles,New York,6.3,2658,8,thursday
15986,2030-10-24,Nairobi,London,8.8,4271,9,thursday
15987,2030-10-24,New York,Nairobi,13.6,7390,8,thursday
15988,2030-10-24,Nairobi,Dubai,5.2,2269,5,thursday
15989,2030-10-24,Tokyo,New York,14.6,6791,10,thursday
15990,2030-10-25,Sydney,New York,23.5,10024,3,friday
15991,2030-10-25,Paris,Tokyo,14.1,6165,10,friday
15992,2030-10-25,Sydney,Los Angeles,15.5,7551,7,friday
15993,2030-10-25,Dubai,Paris,6.7,3265,5,friday
15994,2030-10-25,Tokyo,Sydney,10.1,4931,7,friday
15995,2030-10-26,Los Angeles,Tokyo,12,5510,10,saturday
15996,2030-10-26,Tokyo,Los Angeles,12.1,5562,1,saturday
15997,2030-10-26,Los Angeles,Singapore,15.3,8828,3,saturday
15998,2030-10-26,Paris,Los Angeles,10.5,5805,9,saturday
15999,2030-10-26,Singapore,Tokyo,6.9,3400,7,saturday
16000,2030-10-26,Los Angeles,New York,6.4,2456,2,saturday
16001,2030-10-26,Los Angeles,Sydney,15.5,7502,10,saturday
16002,2030-10-26,Tokyo,Singapore,6.8,3561,3,saturday
16003,2030-10-27,Paris,New York,7.5,3644,8,sunday
16004,2030-10-27,Paris,Dubai,6.8,3376,5,sunday
16005,2030-10-27,Nairobi,Dubai,5.1,2250,7,sunday
16006,2030-10-27,Dubai,London,7.2,3571,10,sunday
16007,2030-10-27,New York,Nairobi,13.5,7424,10,sunday
16008,2030-10-27,London,Nairobi,8.7,4286,3,sunday
16009,2030-10-27,Los Angeles,New York,6.1,2456,1,sunday
16010,2030-10-28,Sydney,Dubai,14.3,7572,5,monday
16011,2030-10-28,Nairobi,London,8.9,4349,4,monday
16012,2030-10-28,Paris,London,1.5,281,6,monday
16013,2030-10-28,Singapore,Paris,14,7188,10,monday
16014,2030-10-28,Paris,New York,7.5,3696,2,monday
16015,2030-10-28,Singapore,Paris,14.1,7024,9,monday
16016,2030-10-28,Los Angeles,New York,6.4,2556,7,monday
16017,2030-10-28,Los Angeles,Singapore,15.6,8799,2,monday
16018,2030-10-28,London,Nairobi,8.8,4336,10,monday
16019,2030-10-28,London,Dubai,7.3,3401,7,monday
16020,2030-10-29,Lima,New York,8.5,3669,1,tuesday
16021,2030-10-29,Paris,Dubai,6.7,3364,7,tuesday
16022,2030-10-29,Sydney,Los Angeles,15.5,7570,2,tuesday
16023,2030-10-29,London,Nairobi,8.9,4345,8,tuesday
16024,2030-10-29,Dubai,Sydney,14.4,7566,10,tuesday
16025,2030-10-29,New York,Sydney,23.3,10110,2,tuesday
16026,2030-10-29,Paris,Tokyo,13.8,6106,2,tuesday
16027,2030-10-29,London,New York,7.4,3593,1,tuesday
16028,2030-10-29,Dubai,Sydney,14.5,7518,3,tuesday
16029,2030-10-29,Nairobi,Dubai,5.2,2213,9,tuesday
16030,2030-10-30,Dubai,Singapore,7.7,3799,7,wednesday
16031,2030-10-30,Tokyo,Paris,14.1,6093,3,wednesday
16032,2030-10-30,London,Nairobi,8.7,4538,3,wednesday
16033,2030-10-30,Dubai,Sydney,14.4,7490,7,wednesday
16034,2030-10-30,Paris,Dubai,6.8,3325,6,wednesday
16035,2030-10-30,Paris,Dubai,6.7,3469,7,wednesday
16036,2030-10-30,Dubai,New York,13,6883,4,wednesday
16037,2030-10-31,Dubai,New York,12.9,7125,9,thursday
16038,2030-10-31,Los Angeles,Sydney,15.5,7499,10,thursday
16039,2030-10-31,Paris,New York,7.6,3643,10,thursday
16040,2030-10-31,Dubai,Nairobi,5.2,2345,4,thursday
16041,2030-10-31,Dubai,Tokyo,12.3,5032,1,thursday
16042,2030-10-31,New York,Lima,8.3,3710,4,thursday
16043,2030-10-31,Nairobi,Paris,8.3,4047,9,thursday
16044,2030-10-31,Tokyo,Paris,13.7,6055,8,thursday
16045,2030-10-31,Nairobi,New York,13.5,7572,3,thursday
16046,2030-11-01,Singapore,London,15.4,6778,8,friday
16047,2030-11-01,Paris,Tokyo,13.8,6055,7,friday
16048,2030-11-01,Los Angeles,Paris,10.5,5712,9,friday
